Time,Xposition,Yposition,Zposition,XVehicleState,YVehicleState,ZVehicleState,Velocity,Acceleration,XengineState,YengineState,ZengineState,gimbalX,gimbalY,gimbalInputX,gimbalInputY
5.770000,-1148.338623,-876.590271,234.661850,0.358209,0.271387,0.893329,277.146210,4.648003,0.407888,0.309199,0.859083,-0.043167,-0.056669,0.070512,-0.021501
5.780000,-1149.328613,-877.340271,232.169556,0.358041,0.271260,0.893434,276.696381,4.643849,0.407682,0.309042,0.859237,-0.043126,-0.056616,0.080629,-0.006907
5.790000,-1150.316528,-878.088684,229.681000,0.357874,0.271133,0.893540,276.246948,4.639694,0.407475,0.308883,0.859393,-0.043084,-0.056562,0.095434,0.009336
5.800000,-1151.302246,-878.835510,227.196182,0.357706,0.271005,0.893646,275.797943,4.635170,0.407267,0.308723,0.859549,-0.043041,-0.056508,0.094837,0.006795
5.810000,-1152.285889,-879.580750,224.715088,0.357538,0.270878,0.893752,275.349426,4.630283,0.407058,0.308564,0.859704,-0.042998,-0.056454,0.091080,0.001624
5.820000,-1153.267456,-880.324402,222.237732,0.357370,0.270751,0.893857,274.901398,4.625406,0.406852,0.308406,0.859859,-0.042956,-0.056401,0.077137,-0.012658
5.830000,-1154.246948,-881.066467,219.764099,0.357202,0.270623,0.893963,274.453796,4.621272,0.406644,0.308247,0.860014,-0.042914,-0.056347,0.090855,0.003696
5.840000,-1155.224365,-881.806946,217.294174,0.357033,0.270495,0.894069,274.006561,4.617136,0.406434,0.308087,0.860171,-0.042871,-0.056292,0.097905,0.009976
5.850000,-1156.199707,-882.545837,214.827972,0.356865,0.270367,0.894175,273.559814,4.612288,0.406224,0.307926,0.860328,-0.042827,-0.056236,0.097675,0.007669
5.860000,-1157.172974,-883.283142,212.365494,0.356696,0.270239,0.894281,273.113495,4.607803,0.406013,0.307764,0.860485,-0.042783,-0.056180,0.093764,0.002162
5.870000,-1158.144165,-884.018860,209.906723,0.356526,0.270110,0.894388,272.667603,4.603686,0.405801,0.307602,0.860643,-0.042738,-0.056123,0.099987,0.007935
5.880000,-1159.113281,-884.753052,207.451660,0.356357,0.269981,0.894494,272.222168,4.598863,0.405588,0.307440,0.860801,-0.042694,-0.056065,0.092866,-0.000838
5.890000,-1160.080322,-885.485657,205.000305,0.356187,0.269852,0.894601,271.777130,4.594748,0.405375,0.307276,0.860960,-0.042648,-0.056007,0.106603,0.013074
5.900000,-1161.045288,-886.216675,202.552643,0.356017,0.269724,0.894707,271.332550,4.589943,0.405161,0.307113,0.861119,-0.042602,-0.055948,0.095219,-0.001031
5.910000,-1162.008179,-886.946106,200.108688,0.355848,0.269595,0.894813,270.888458,4.585152,0.404949,0.306950,0.861277,-0.042557,-0.055891,0.087419,-0.008617
5.920000,-1162.968994,-887.674011,197.668427,0.355678,0.269466,0.894920,270.444763,4.581060,0.404735,0.306787,0.861435,-0.042511,-0.055833,0.094000,-0.000242
5.930000,-1163.927734,-888.400330,195.231857,0.355507,0.269336,0.895027,270.001404,4.577302,0.404519,0.306622,0.861596,-0.042464,-0.055773,0.114817,0.020625
5.940000,-1164.884399,-889.125122,192.798981,0.355337,0.269207,0.895133,269.558624,4.571859,0.404305,0.306458,0.861754,-0.042419,-0.055715,0.085480,-0.013003
5.950000,-1165.838989,-889.848328,190.369797,0.355166,0.269078,0.895240,269.116211,4.567778,0.404091,0.306294,0.861913,-0.042373,-0.055657,0.095512,-0.000266
5.960000,-1166.791504,-890.569946,187.944290,0.354996,0.268949,0.895346,268.674286,4.563034,0.403878,0.306131,0.862071,-0.042328,-0.055599,0.087758,-0.007965
5.970000,-1167.741943,-891.290039,185.522461,0.354825,0.268819,0.895453,268.232758,4.558962,0.403664,0.305967,0.862230,-0.042283,-0.055542,0.094882,0.000817
5.980000,-1168.690430,-892.008545,183.104309,0.354654,0.268689,0.895559,267.791626,4.554569,0.403450,0.305803,0.862388,-0.042237,-0.055484,0.097421,0.003186
5.990000,-1169.636841,-892.725525,180.689835,0.354484,0.268560,0.895666,267.350983,4.549853,0.403237,0.305640,0.862545,-0.042193,-0.055428,0.086187,-0.008712
6.000000,-1170.581177,-893.440979,178.279037,0.354312,0.268430,0.895772,266.910736,4.545794,0.403022,0.305476,0.862704,-0.042148,-0.055371,0.093401,0.000316
6.010000,-1171.523438,-894.154846,175.871902,0.354141,0.268300,0.895879,266.470947,4.541097,0.402809,0.305313,0.862861,-0.042104,-0.055315,0.088923,-0.004228
6.020000,-1172.463745,-894.867188,173.468430,0.353970,0.268170,0.895986,266.031525,4.537054,0.402596,0.305149,0.863018,-0.042060,-0.055259,0.092652,0.000381
6.030000,-1173.401978,-895.578003,171.068619,0.353798,0.268040,0.896092,265.592590,4.532375,0.402383,0.304986,0.863175,-0.042016,-0.055203,0.088244,-0.004106
6.040000,-1174.338135,-896.287231,168.672470,0.353626,0.267909,0.896199,265.154022,4.528659,0.402167,0.304822,0.863334,-0.041972,-0.055146,0.099158,0.007662
6.050000,-1175.272217,-896.994934,166.279984,0.353453,0.267778,0.896307,264.715820,4.524621,0.401950,0.304656,0.863494,-0.041925,-0.055087,0.109436,0.016345
6.060000,-1176.204346,-897.701111,163.891144,0.353280,0.267647,0.896414,264.278107,4.519966,0.401733,0.304489,0.863653,-0.041879,-0.055028,0.101655,0.005163
6.070000,-1177.134399,-898.405762,161.505966,0.353108,0.267516,0.896521,263.840820,4.515321,0.401516,0.304324,0.863813,-0.041833,-0.054969,0.090237,-0.007329
6.080000,-1178.062500,-899.108826,159.124435,0.352936,0.267385,0.896628,263.403961,4.510996,0.401300,0.304158,0.863971,-0.041788,-0.054912,0.089625,-0.006417
6.090000,-1178.988525,-899.810364,156.746552,0.352764,0.267255,0.896735,262.967560,4.506372,0.401086,0.303995,0.864128,-0.041744,-0.054855,0.082007,-0.012699
6.100000,-1179.912476,-900.510376,154.372299,0.352592,0.267124,0.896841,262.531616,4.501761,0.400873,0.303832,0.864284,-0.041701,-0.054801,0.075113,-0.016950
6.110000,-1180.834473,-901.208862,152.001694,0.352419,0.266993,0.896948,262.096008,4.498379,0.400659,0.303668,0.864441,-0.041658,-0.054746,0.100017,0.011483
6.120000,-1181.754395,-901.905823,149.634720,0.352246,0.266862,0.897055,261.660828,4.493783,0.400445,0.303505,0.864598,-0.041615,-0.054691,0.085083,-0.005842
6.130000,-1182.672363,-902.601257,147.271378,0.352073,0.266731,0.897162,261.226074,4.489497,0.400231,0.303341,0.864754,-0.041572,-0.054636,0.089057,-0.000651
6.140000,-1183.588257,-903.295166,144.911667,0.351899,0.266599,0.897269,260.791718,4.485511,0.400015,0.303177,0.864911,-0.041529,-0.054581,0.092538,0.002965
6.150000,-1184.502197,-903.987549,142.555588,0.351725,0.266467,0.897377,260.357727,4.481534,0.399799,0.303011,0.865070,-0.041484,-0.054524,0.103594,0.013404
6.160000,-1185.414185,-904.678406,140.203125,0.351550,0.266334,0.897484,259.924133,4.477555,0.399580,0.302843,0.865229,-0.041438,-0.054466,0.109855,0.016875
6.170000,-1186.324097,-905.367737,137.854294,0.351377,0.266202,0.897592,259.491028,4.472711,0.399362,0.302677,0.865388,-0.041393,-0.054408,0.088392,-0.008100
6.180000,-1187.232056,-906.055603,135.509079,0.351202,0.266070,0.897699,259.058289,4.468743,0.399143,0.302510,0.865547,-0.041347,-0.054349,0.095029,0.000223
6.190000,-1188.137939,-906.741943,133.167480,0.351028,0.265938,0.897806,258.626007,4.464209,0.398926,0.302343,0.865706,-0.041302,-0.054292,0.094548,-0.000305
6.200000,-1189.041870,-907.426758,130.829498,0.350854,0.265806,0.897914,258.194092,4.460257,0.398708,0.302177,0.865865,-0.041257,-0.054234,0.094076,-0.000713
6.210000,-1189.943848,-908.110046,128.495117,0.350680,0.265674,0.898021,257.762695,4.455462,0.398492,0.302012,0.866021,-0.041213,-0.054179,0.075832,-0.018809
6.220000,-1190.843750,-908.791809,126.164345,0.350505,0.265541,0.898128,257.331573,4.452084,0.398274,0.301845,0.866180,-0.041169,-0.054122,0.101110,0.010384
6.230000,-1191.741699,-909.472107,123.837181,0.350329,0.265408,0.898236,256.900848,4.448143,0.398055,0.301677,0.866339,-0.041123,-0.054064,0.104357,0.011469
6.240000,-1192.637695,-910.150879,121.513618,0.350155,0.265275,0.898343,256.470642,4.443098,0.397837,0.301511,0.866497,-0.041079,-0.054007,0.082511,-0.012763
6.250000,-1193.531738,-910.828125,119.193657,0.349979,0.265142,0.898451,256.040771,4.439452,0.397619,0.301345,0.866655,-0.041035,-0.053951,0.092909,0.000291
6.260000,-1194.423706,-911.503906,116.877289,0.349804,0.265010,0.898558,255.611359,4.434982,0.397402,0.301179,0.866812,-0.040991,-0.053895,0.085512,-0.007166
6.270000,-1195.313721,-912.178162,114.564514,0.349629,0.264876,0.898666,255.182281,4.431068,0.397184,0.301012,0.866970,-0.040947,-0.053839,0.092980,0.001793
6.280000,-1196.201782,-912.850952,112.255325,0.349453,0.264743,0.898773,254.753647,4.426884,0.396966,0.300846,0.867127,-0.040903,-0.053783,0.092795,0.001235
6.290000,-1197.087891,-913.522217,109.949730,0.349277,0.264610,0.898881,254.325394,4.422977,0.396747,0.300679,0.867285,-0.040860,-0.053726,0.092594,0.000777
6.300000,-1197.972046,-914.192017,107.647720,0.349101,0.264476,0.898989,253.897537,4.418812,0.396528,0.300512,0.867443,-0.040815,-0.053670,0.092891,0.000912
6.310000,-1198.854126,-914.860291,105.349289,0.348925,0.264343,0.899096,253.470108,4.414388,0.396310,0.300346,0.867601,-0.040772,-0.053614,0.085552,-0.006617
6.320000,-1199.734253,-915.527100,103.054436,0.348748,0.264209,0.899204,253.043030,4.411020,0.396090,0.300177,0.867760,-0.040727,-0.053557,0.103234,0.012442
6.330000,-1200.612427,-916.192383,100.763161,0.348571,0.264074,0.899312,252.616348,4.406874,0.395868,0.300008,0.867919,-0.040682,-0.053498,0.103426,0.010045
6.340000,-1201.488647,-916.856201,98.475456,0.348394,0.263940,0.899420,252.190048,4.402730,0.395646,0.299838,0.868079,-0.040636,-0.053439,0.098881,0.003409
6.350000,-1202.362915,-917.518555,96.191322,0.348218,0.263806,0.899528,251.764191,4.398338,0.395425,0.299670,0.868238,-0.040590,-0.053381,0.088187,-0.007995
6.360000,-1203.235229,-918.179382,93.910759,0.348041,0.263672,0.899636,251.338730,4.394467,0.395204,0.299501,0.868397,-0.040545,-0.053323,0.095421,0.000903
6.370000,-1204.105591,-918.838745,91.633759,0.347864,0.263538,0.899744,250.913696,4.390094,0.394984,0.299333,0.868555,-0.040501,-0.053266,0.087394,-0.007311
6.380000,-1204.973999,-919.496643,89.360321,0.347686,0.263403,0.899852,250.488953,4.386741,0.394761,0.299163,0.868715,-0.040455,-0.053208,0.101858,0.008674
6.390000,-1205.840454,-920.153076,87.090446,0.347509,0.263268,0.899960,250.064697,4.382136,0.394541,0.298995,0.868873,-0.040410,-0.053150,0.087207,-0.007783
6.400000,-1206.704956,-920.808044,84.824127,0.347331,0.263133,0.900068,249.640778,4.378537,0.394318,0.298825,0.869032,-0.040365,-0.053092,0.098105,0.004736
6.410000,-1207.567505,-921.461487,82.561363,0.347152,0.262998,0.900176,249.217224,4.374687,0.394095,0.298655,0.869192,-0.040319,-0.053033,0.101301,0.006946
6.420000,-1208.428101,-922.113464,80.302155,0.346974,0.262863,0.900285,248.794083,4.370601,0.393871,0.298484,0.869352,-0.040273,-0.052974,0.101336,0.005536
6.430000,-1209.286743,-922.763977,78.046494,0.346796,0.262728,0.900393,248.371353,4.366277,0.393649,0.298313,0.869511,-0.040227,-0.052916,0.093151,-0.003801
6.440000,-1210.143555,-923.413025,75.794380,0.346617,0.262592,0.900501,247.948975,4.362694,0.393425,0.298142,0.869671,-0.040181,-0.052857,0.096726,0.000565
6.450000,-1210.998413,-924.060608,73.545807,0.346438,0.262456,0.900609,247.526978,4.358867,0.393200,0.297970,0.869832,-0.040134,-0.052797,0.103852,0.007573
6.460000,-1211.851318,-924.706726,71.300774,0.346259,0.262321,0.900718,247.105362,4.354806,0.392975,0.297798,0.869993,-0.040087,-0.052737,0.099672,0.001818
6.470000,-1212.702271,-925.351379,69.059280,0.346079,0.262184,0.900827,246.684113,4.350988,0.392748,0.297625,0.870154,-0.040040,-0.052676,0.103093,0.004860
6.480000,-1213.551270,-925.994568,66.821327,0.345900,0.262049,0.900935,246.263290,4.346707,0.392523,0.297453,0.870314,-0.039993,-0.052616,0.094746,-0.004498
6.490000,-1214.398315,-926.636292,64.586906,0.345721,0.261913,0.901043,245.842850,4.342903,0.392298,0.297281,0.870474,-0.039946,-0.052557,0.094614,-0.003695
6.500000,-1215.243530,-927.276550,62.356014,0.345541,0.261776,0.901152,245.422775,4.339106,0.392072,0.297109,0.870635,-0.039899,-0.052497,0.101662,0.004122
6.510000,-1216.086792,-927.915405,60.128651,0.345361,0.261640,0.901260,245.003098,4.335081,0.391847,0.296936,0.870796,-0.039852,-0.052437,0.093904,-0.004493
6.520000,-1216.928101,-928.552795,57.904812,0.345181,0.261503,0.901369,244.583755,4.331519,0.391620,0.296763,0.870957,-0.039805,-0.052377,0.104525,0.007063
6.530000,-1217.767578,-929.188721,55.684498,0.345001,0.261366,0.901478,244.164795,4.327503,0.391393,0.296589,0.871118,-0.039758,-0.052316,0.100290,0.001358
6.540000,-1218.605103,-929.823181,53.467701,0.344820,0.261229,0.901587,243.746231,4.323499,0.391166,0.296416,0.871279,-0.039710,-0.052256,0.099596,0.000382
6.550000,-1219.440674,-930.456177,51.254425,0.344640,0.261093,0.901695,243.328079,4.319279,0.390941,0.296244,0.871439,-0.039664,-0.052197,0.084670,-0.014624
6.560000,-1220.274414,-931.087769,49.044662,0.344460,0.260956,0.901803,242.910324,4.315512,0.390715,0.296072,0.871598,-0.039618,-0.052138,0.091851,-0.004400
6.570000,-1221.106201,-931.717896,46.838413,0.344279,0.260819,0.901912,242.492905,4.311751,0.390490,0.295900,0.871757,-0.039573,-0.052080,0.091990,-0.003345
6.580000,-1221.936035,-932.346558,44.635674,0.344098,0.260682,0.902021,242.075867,4.307998,0.390265,0.295728,0.871917,-0.039528,-0.052022,0.095238,0.000598
6.590000,-1222.764038,-932.973816,42.436440,0.343917,0.260545,0.902130,241.659180,4.304247,0.390038,0.295556,0.872076,-0.039482,-0.051963,0.094920,0.000156
6.600000,-1223.590088,-933.599609,40.240711,0.343736,0.260407,0.902238,241.242889,4.300282,0.389813,0.295383,0.872236,-0.039437,-0.051905,0.098669,0.003872
6.610000,-1224.414307,-934.223999,38.048485,0.343554,0.260269,0.902347,240.826935,4.296756,0.389585,0.295209,0.872396,-0.039390,-0.051846,0.102356,0.006754
6.620000,-1225.236572,-934.846924,35.859756,0.343373,0.260132,0.902456,240.411377,4.292591,0.389359,0.295036,0.872555,-0.039345,-0.051788,0.087637,-0.009371
6.630000,-1226.057007,-935.468445,33.674526,0.343191,0.259994,0.902565,239.996231,4.288651,0.389134,0.294864,0.872714,-0.039300,-0.051731,0.090872,-0.004186
6.640000,-1226.875488,-936.088501,31.492790,0.343009,0.259856,0.902674,239.581375,4.285348,0.388907,0.294690,0.872874,-0.039254,-0.051672,0.101802,0.007615
6.650000,-1227.692139,-936.707153,29.314547,0.342827,0.259718,0.902782,239.166946,4.281209,0.388681,0.294518,0.873033,-0.039209,-0.051615,0.087193,-0.008578
6.660000,-1228.506836,-937.324341,27.139791,0.342645,0.259580,0.902892,238.752853,4.277705,0.388453,0.294344,0.873193,-0.039163,-0.051556,0.101706,0.007720
6.670000,-1229.319702,-937.940125,24.968525,0.342462,0.259441,0.903001,238.339142,4.273788,0.388225,0.294170,0.873353,-0.039118,-0.051497,0.094742,-0.000850
6.680000,-1230.130615,-938.554504,22.800741,0.342280,0.259303,0.903109,237.925797,4.269880,0.387998,0.293997,0.873512,-0.039072,-0.051439,0.090340,-0.005076
6.690000,-1230.939697,-939.167419,20.636440,0.342097,0.259165,0.903218,237.512863,4.265981,0.387772,0.293824,0.873671,-0.039028,-0.051382,0.091110,-0.003250
6.700000,-1231.746948,-939.778931,18.475618,0.341914,0.259026,0.903327,237.100220,4.262894,0.387543,0.293650,0.873831,-0.038982,-0.051323,0.105151,0.011468
6.710000,-1232.552246,-940.389038,16.318274,0.341731,0.258887,0.903437,236.687943,4.259003,0.387314,0.293475,0.873991,-0.038936,-0.051264,0.098162,0.002093
6.720000,-1233.355713,-940.997681,14.164403,0.341547,0.258747,0.903546,236.276031,4.255319,0.387084,0.293299,0.874152,-0.038888,-0.051204,0.105376,0.008871
6.730000,-1234.157349,-941.604919,12.014005,0.341364,0.258609,0.903655,235.864502,4.251244,0.386855,0.293124,0.874312,-0.038842,-0.051145,0.090082,-0.008269
6.740000,-1234.957031,-942.210754,9.867076,0.341180,0.258469,0.903764,235.453354,4.247574,0.386626,0.292950,0.874472,-0.038797,-0.051086,0.090183,-0.006448
6.750000,-1235.754883,-942.815186,7.723614,0.340996,0.258330,0.903874,235.042511,4.244297,0.386395,0.292774,0.874633,-0.038750,-0.051026,0.105133,0.009844
6.760000,-1236.550903,-943.418213,5.583616,0.340812,0.258190,0.903983,234.632050,4.240442,0.386164,0.292598,0.874794,-0.038703,-0.050966,0.101112,0.003775
6.770000,-1237.344971,-944.019836,3.447081,0.340627,0.258050,0.904092,234.221939,4.236783,0.385933,0.292421,0.874955,-0.038656,-0.050905,0.104150,0.006028
6.780000,-1238.137207,-944.620056,1.314006,0.340443,0.257910,0.904202,233.812210,4.232939,0.385702,0.292244,0.875116,-0.038609,-0.050845,0.093368,-0.006009
